week,state,state_name,disease,cases,incidence_per_capita
192813,MN,MINNESOTA,MEASLES,111,4.28
192813,MT,MONTANA,MEASLES,2,0.37
192813,NC,NORTH CAROLINA,MEASLES,2913,94.52
192813,ND,NORTH DAKOTA,MEASLES,2,0.3
192813,NE,NEBRASKA,MEASLES,37,2.7
192813,NH,NEW HAMPSHIRE,MEASLES,31,6.62
192813,NJ,NEW JERSEY,MEASLES,1442,36.34
192813,NM,NEW MEXICO,MEASLES,160,38.46
192813,NY,NEW YORK,MEASLES,2711,23.37
192813,OH,OHIO,MEASLES,966,14.62
192813,OK,OKLAHOMA,MEASLES,443,18.9
192813,OR,OREGON,MEASLES,69,7.37
192813,PA,PENNSYLVANIA,MEASLES,1469,14.99
192813,RI,RHODE ISLAND,MEASLES,204,30.09
192813,SC,SOUTH CAROLINA,MEASLES,765,43.99
192813,SD,SOUTH DAKOTA,MEASLES,39,5.69
192813,TN,TENNESSEE,MEASLES,273,10.4
192813,TX,TEXAS,MEASLES,121,2.13
192813,UT,UTAH,MEASLES,5,0.99
192813,VT,VERMONT,MEASLES,88,24.58
192813,WA,WASHINGTON,MEASLES,193,12.44
192813,WI,WISCONSIN,MEASLES,149,5.1
192813,WV,WEST VIRGINIA,MEASLES,88,5.19
192813,WY,WYOMING,MEASLES,39,17.73
192814,AL,ALABAMA,MEASLES,443,16.78
192814,AR,ARKANSAS,MEASLES,244,13.21
192814,AZ,ARIZONA,MEASLES,33,7.82
192814,CA,CALIFORNIA,MEASLES,125,2.34
192814,CO,COLORADO,MEASLES,183,18.05
192814,CT,CONNECTICUT,MEASLES,371,23.53
192814,DC,DISTRICT OF COLUMBIA,MEASLES,234,48.85
192814,DE,DELAWARE,MEASLES,14,6.01
192814,FL,FLORIDA,MEASLES,42,2.93
192814,GA,GEORGIA,MEASLES,143,4.93
192814,IA,IOWA,MEASLES,25,1.02
192814,IL,ILLINOIS,MEASLES,226,2.98
192814,IN,INDIANA,MEASLES,272,8.47
192814,KS,KANSAS,MEASLES,117,6.32
192814,KY,KENTUCKY,MEASLES,345,13.44
192814,LA,LOUISIANA,MEASLES,222,10.76
192814,MA,MASSACHUSETTS,MEASLES,1948,46.19
192814,MD,MARYLAND,MEASLES,753,46.77
192814,ME,MAINE,MEASLES,25,3.14
192814,MI,MICHIGAN,MEASLES,1744,37.38
192814,MN,MINNESOTA,MEASLES,53,2.04
192814,MO,MISSOURI,MEASLES,392,10.89
192814,MT,MONTANA,MEASLES,2,0.37
192814,NC,NORTH CAROLINA,MEASLES,2736,88.77
192814,ND,NORTH DAKOTA,MEASLES,2,0.3
192814,NE,NEBRASKA,MEASLES,28,2.04
192814,NH,NEW HAMPSHIRE,MEASLES,7,1.5
192814,NJ,NEW JERSEY,MEASLES,1354,34.12
192814,NM,NEW MEXICO,MEASLES,166,39.9
192814,NY,NEW YORK,MEASLES,2829,24.39
192814,OH,OHIO,MEASLES,814,12.32
192814,OK,OKLAHOMA,MEASLES,314,13.4
192814,OR,OREGON,MEASLES,77,8.23
192814,PA,PENNSYLVANIA,MEASLES,1518,15.49
192814,RI,RHODE ISLAND,MEASLES,242,35.69
192814,SC,SOUTH CAROLINA,MEASLES,1177,67.68
192814,SD,SOUTH DAKOTA,MEASLES,56,8.18
192814,TN,TENNESSEE,MEASLES,309,11.78
192814,TX,TEXAS,MEASLES,561,9.89
192814,UT,UTAH,MEASLES,6,1.19
192814,VT,VERMONT,MEASLES,56,15.64
192814,WA,WASHINGTON,MEASLES,151,9.74
192814,WI,WISCONSIN,MEASLES,127,4.34
192814,WV,WEST VIRGINIA,MEASLES,131,7.72
192814,WY,WYOMING,MEASLES,21,9.55
192815,AL,ALABAMA,MEASLES,408,15.45
192815,AR,ARKANSAS,MEASLES,426,23.06
192815,AZ,ARIZONA,MEASLES,34,8.06
192815,CA,CALIFORNIA,MEASLES,118,2.21
192815,CO,COLORADO,MEASLES,86,8.48
192815,CT,CONNECTICUT,MEASLES,369,23.4
192815,DE,DELAWARE,MEASLES,27,11.59
192815,FL,FLORIDA,MEASLES,81,5.65
192815,GA,GEORGIA,MEASLES,134,4.62
192815,IA,IOWA,MEASLES,31,1.27
192815,ID,IDAHO,MEASLES,9,2
192815,IL,ILLINOIS,MEASLES,164,2.16
192815,IN,INDIANA,MEASLES,435,13.54
192815,KS,KANSAS,MEASLES,78,4.22
192815,KY,KENTUCKY,MEASLES,321,12.5
192815,LA,LOUISIANA,MEASLES,116,5.62
192815,MA,MASSACHUSETTS,MEASLES,1573,37.3
192815,MD,MARYLAND,MEASLES,1074,66.71
192815,ME,MAINE,MEASLES,42,5.27
192815,MI,MICHIGAN,MEASLES,1472,31.55
192815,MN,MINNESOTA,MEASLES,93,3.59
192815,MO,MISSOURI,MEASLES,89,2.47
192815,MT,MONTANA,MEASLES,6,1.11
192815,NC,NORTH CAROLINA,MEASLES,1959,63.56
192815,ND,NORTH DAKOTA,MEASLES,15,2.26
192815,NE,NEBRASKA,MEASLES,30,2.19
192815,NJ,NEW JERSEY,MEASLES,1582,39.87
192815,NM,NEW MEXICO,MEASLES,107,25.72
192815,NY,NEW YORK,MEASLES,2723,23.48
192815,OH,OHIO,MEASLES,1034,15.65
192815,OK,OKLAHOMA,MEASLES,349,14.89
192815,OR,OREGON,MEASLES,68,7.26
192815,PA,PENNSYLVANIA,MEASLES,1885,19.23
192815,RI,RHODE ISLAND,MEASLES,236,34.81
192815,SC,SOUTH CAROLINA,MEASLES,553,31.8
192815,SD,SOUTH DAKOTA,MEASLES,45,6.57
192815,TN,TENNESSEE,MEASLES,250,9.53
192815,TX,TEXAS,MEASLES,267,4.7
192815,UT,UTAH,MEASLES,4,0.79
192815,VT,VERMONT,MEASLES,40,11.17
192815,WA,WASHINGTON,MEASLES,183,11.8
192815,WI,WISCONSIN,MEASLES,101,3.46
192815,WV,WEST VIRGINIA,MEASLES,228,13.44
192815,WY,WYOMING,MEASLES,21,9.55
192816,AL,ALABAMA,MEASLES,393,14.89
192816,AR,ARKANSAS,MEASLES,247,13.37
192816,AZ,ARIZONA,MEASLES,56,13.27
192816,CA,CALIFORNIA,MEASLES,159,2.98
192816,CO,COLORADO,MEASLES,102,10.06
192816,CT,CONNECTICUT,MEASLES,363,23.02
192816,DC,DISTRICT OF COLUMBIA,MEASLES,190,39.67
192816,DE,DELAWARE,MEASLES,14,6.01
192816,FL,FLORIDA,MEASLES,92,6.42
192816,GA,GEORGIA,MEASLES,114,3.93
192816,IA,IOWA,MEASLES,31,1.27
192816,IL,ILLINOIS,MEASLES,234,3.09
192816,IN,INDIANA,MEASLES,313,9.74
192816,KS,KANSAS,MEASLES,84,4.54
192816,KY,KENTUCKY,MEASLES,314,12.23
192816,LA,LOUISIANA,MEASLES,200,9.69
192816,MA,MASSACHUSETTS,MEASLES,1384,32.82
192816,MD,MARYLAND,MEASLES,1014,62.98
192816,ME,MAINE,MEASLES,22,2.76
192816,MI,MICHIGAN,MEASLES,1486,31.85
192816,MN,MINNESOTA,MEASLES,90,3.47
192816,MO,MISSOURI,MEASLES,468,13
192816,MT,MONTANA,MEASLES,5,0.92
192816,NC,NORTH CAROLINA,MEASLES,1525,49.48
192816,ND,NORTH DAKOTA,MEASLES,12,1.8
192816,NE,NEBRASKA,MEASLES,131,9.56
192816,NH,NEW HAMPSHIRE,MEASLES,107,22.86
192816,NJ,NEW JERSEY,MEASLES,1574,39.67
192816,NM,NEW MEXICO,MEASLES,238,57.21
192816,NY,NEW YORK,MEASLES,3197,27.56
192816,OH,OHIO,MEASLES,915,13.85
192816,OK,OKLAHOMA,MEASLES,390,16.64
192816,OR,OREGON,MEASLES,107,11.43
192816,PA,PENNSYLVANIA,MEASLES,2337,23.84
192816,RI,RHODE ISLAND,MEASLES,299,44.1
192816,SC,SOUTH CAROLINA,MEASLES,578,33.24
192816,SD,SOUTH DAKOTA,MEASLES,36,5.26
192816,TN,TENNESSEE,MEASLES,322,12.27
192816,TX,TEXAS,MEASLES,282,4.97
192816,UT,UTAH,MEASLES,1,0.2
192816,VT,VERMONT,MEASLES,30,8.38
192816,WA,WASHINGTON,MEASLES,119,7.67
192816,WI,WISCONSIN,MEASLES,125,4.28
192816,WV,WEST VIRGINIA,MEASLES,168,9.91
192816,WY,WYOMING,MEASLES,14,6.36
192817,AL,ALABAMA,MEASLES,426,16.14
192817,AR,ARKANSAS,MEASLES,393,21.28
192817,AZ,ARIZONA,MEASLES,8,1.9
192817,CA,CALIFORNIA,MEASLES,111,2.08
192817,CO,COLORADO,MEASLES,96,9.47
192817,CT,CONNECTICUT,MEASLES,354,22.45
192817,DC,DISTRICT OF COLUMBIA,MEASLES,168,35.07
192817,DE,DELAWARE,MEASLES,35,15.02
192817,FL,FLORIDA,MEASLES,94,6.56
192817,GA,GEORGIA,MEASLES,150,5.17
192817,IA,IOWA,MEASLES,18,0.73
192817,IL,ILLINOIS,MEASLES,173,2.28
192817,IN,INDIANA,MEASLES,650,20.24
192817,KS,KANSAS,MEASLES,167,9.03
192817,KY,KENTUCKY,MEASLES,319,12.43
192817,LA,LOUISIANA,MEASLES,355,17.2
192817,MA,MASSACHUSETTS,MEASLES,1397,33.13
192817,MD,MARYLAND,MEASLES,728,45.22
192817,ME,MAINE,MEASLES,31,3.89
192817,MI,MICHIGAN,MEASLES,1126,24.14
192817,MN,MINNESOTA,MEASLES,105,4.05
192817,MO,MISSOURI,MEASLES,527,14.63
192817,MT,MONTANA,MEASLES,4,0.74
192817,NC,NORTH CAROLINA,MEASLES,1384,44.91
192817,ND,NORTH DAKOTA,MEASLES,26,3.91
192817,NE,NEBRASKA,MEASLES,128,9.34
192817,NH,NEW HAMPSHIRE,MEASLES,30,6.41
192817,NJ,NEW JERSEY,MEASLES,1499,37.78
192817,NM,NEW MEXICO,MEASLES,64,15.38
192817,NY,NEW YORK,MEASLES,3045,26.25
192817,OH,OHIO,MEASLES,702,10.62
192817,OK,OKLAHOMA,MEASLES,447,19.07
192817,OR,OREGON,MEASLES,90,9.62
192817,PA,PENNSYLVANIA,MEASLES,2024,20.65
192817,RI,RHODE ISLAND,MEASLES,361,53.24
192817,SC,SOUTH CAROLINA,MEASLES,401,23.06
192817,SD,SOUTH DAKOTA,MEASLES,11,1.61
192817,TN,TENNESSEE,MEASLES,784,29.88
192817,TX,TEXAS,MEASLES,103,1.81
192817,VT,VERMONT,MEASLES,32,8.94
192817,WA,WASHINGTON,MEASLES,165,10.64
192817,WI,WISCONSIN,MEASLES,49,1.68
192817,WV,WEST VIRGINIA,MEASLES,207,12.21
192817,WY,WYOMING,MEASLES,14,6.36
192818,AL,ALABAMA,MEASLES,251,9.51
192818,AR,ARKANSAS,MEASLES,449,24.31
192818,AZ,ARIZONA,MEASLES,9,2.13
192818,CA,CALIFORNIA,MEASLES,120,2.25
192818,CO,COLORADO,MEASLES,184,18.15
192818,CT,CONNECTICUT,MEASLES,379,24.03
192818,DE,DELAWARE,MEASLES,30,12.88
192818,FL,FLORIDA,MEASLES,142,9.91
192818,GA,GEORGIA,MEASLES,367,12.64
192818,IL,ILLINOIS,MEASLES,244,3.22
192818,IN,INDIANA,MEASLES,603,18.77
192818,KS,KANSAS,MEASLES,236,12.76
192818,KY,KENTUCKY,MEASLES,268,10.44
192818,LA,LOUISIANA,MEASLES,258,12.5
192818,MA,MASSACHUSETTS,MEASLES,1277,30.28
192818,MD,MARYLAND,MEASLES,856,53.17
192818,ME,MAINE,MEASLES,52,6.52
192818,MI,MICHIGAN,MEASLES,392,8.4
192818,MN,MINNESOTA,MEASLES,93,3.59
192818,MO,MISSOURI,MEASLES,409,11.36
192818,MT,MONTANA,MEASLES,14,2.59
192818,NC,NORTH CAROLINA,MEASLES,1373,44.55
192818,ND,NORTH DAKOTA,MEASLES,21,3.16
192818,NE,NEBRASKA,MEASLES,55,4.01
192818,NH,NEW HAMPSHIRE,MEASLES,26,5.56
192818,NJ,NEW JERSEY,MEASLES,2004,50.5
192818,NM,NEW MEXICO,MEASLES,139,33.41
192818,NY,NEW YORK,MEASLES,3967,34.2
192818,OH,OHIO,MEASLES,930,14.07
192818,OK,OKLAHOMA,MEASLES,346,14.76
192818,OR,OREGON,MEASLES,71,7.59
192818,PA,PENNSYLVANIA,MEASLES,2665,27.19
192818,RI,RHODE ISLAND,MEASLES,296,43.66
192818,SC,SOUTH CAROLINA,MEASLES,322,18.52
192818,SD,SOUTH DAKOTA,MEASLES,45,6.57
192818,TN,TENNESSEE,MEASLES,228,8.69
192818,TX,TEXAS,MEASLES,354,6.24
192818,UT,UTAH,MEASLES,1,0.2
192818,VT,VERMONT,MEASLES,25,6.98
192818,WA,WASHINGTON,MEASLES,126,8.12
192818,WI,WISCONSIN,MEASLES,82,2.81
192818,WV,WEST VIRGINIA,MEASLES,72,4.25
192818,WY,WYOMING,MEASLES,22,10
192819,AL,ALABAMA,MEASLES,366,13.86
192819,AR,ARKANSAS,MEASLES,351,19
192819,AZ,ARIZONA,MEASLES,119,28.2
192819,CA,CALIFORNIA,MEASLES,109,2.04
192819,CO,COLORADO,MEASLES,20,1.97
192819,CT,CONNECTICUT,MEASLES,381,24.16
192819,DC,DISTRICT OF COLUMBIA,MEASLES,181,37.79
192819,DE,DELAWARE,MEASLES,43,18.45
192819,FL,FLORIDA,MEASLES,101,7.05
192819,GA,GEORGIA,MEASLES,160,5.51
192819,IA,IOWA,MEASLES,18,0.73
192819,ID,IDAHO,MEASLES,1,0.22
192819,IL,ILLINOIS,MEASLES,275,3.63
192819,IN,INDIANA,MEASLES,470,14.63
192819,KS,KANSAS,MEASLES,202,10.92
192819,KY,KENTUCKY,MEASLES,222,8.65
192819,LA,LOUISIANA,MEASLES,237,11.48
192819,MA,MASSACHUSETTS,MEASLES,1002,23.76
192819,MD,MARYLAND,MEASLES,817,50.75
192819,ME,MAINE,MEASLES,32,4.02
192819,MI,MICHIGAN,MEASLES,1170,25.08
192819,MN,MINNESOTA,MEASLES,116,4.48
192819,MO,MISSOURI,MEASLES,519,14.41
192819,MT,MONTANA,MEASLES,11,2.03
192819,NC,NORTH CAROLINA,MEASLES,1114,36.15
192819,ND,NORTH DAKOTA,MEASLES,11,1.65
192819,NE,NEBRASKA,MEASLES,131,9.56
192819,NH,NEW HAMPSHIRE,MEASLES,5,1.07
192819,NJ,NEW JERSEY,MEASLES,2114,53.28
192819,NM,NEW MEXICO,MEASLES,184,44.23
192819,NY,NEW YORK,MEASLES,4021,34.67
192819,OH,OHIO,MEASLES,1073,16.24
192819,OK,OKLAHOMA,MEASLES,430,18.34
192819,OR,OREGON,MEASLES,40,4.27
192819,PA,PENNSYLVANIA,MEASLES,2527,25.78
192819,RI,RHODE ISLAND,MEASLES,221,32.6
192819,SC,SOUTH CAROLINA,MEASLES,264,15.18
192819,SD,SOUTH DAKOTA,MEASLES,29,4.23
192819,TN,TENNESSEE,MEASLES,170,6.48
192819,TX,TEXAS,MEASLES,194,3.42
192819,VT,VERMONT,MEASLES,73,20.39
192819,WA,WASHINGTON,MEASLES,130,8.38
192819,WI,WISCONSIN,MEASLES,71,2.43
192819,WV,WEST VIRGINIA,MEASLES,120,7.08
192819,WY,WYOMING,MEASLES,16,7.27
192820,AL,ALABAMA,MEASLES,370,14.02
192820,AR,ARKANSAS,MEASLES,306,16.57
192820,AZ,ARIZONA,MEASLES,5,1.18
192820,CA,CALIFORNIA,MEASLES,120,2.25
192820,CO,COLORADO,MEASLES,139,13.71
192820,CT,CONNECTICUT,MEASLES,279,17.69
192820,DC,DISTRICT OF COLUMBIA,MEASLES,234,48.85
192820,DE,DELAWARE,MEASLES,40,17.17
192820,FL,FLORIDA,MEASLES,70,4.88
192820,GA,GEORGIA,MEASLES,103,3.55
192820,ID,IDAHO,MEASLES,4,0.89
192820,IL,ILLINOIS,MEASLES,214,2.82
192820,IN,INDIANA,MEASLES,680,21.17
192820,KS,KANSAS,MEASLES,233,12.59
192820,KY,KENTUCKY,MEASLES,194,7.56
192820,LA,LOUISIANA,MEASLES,231,11.19
192820,MA,MASSACHUSETTS,MEASLES,782,18.54
192820,MD,MARYLAND,MEASLES,760,47.2
192820,ME,MAINE,MEASLES,19,2.38
192820,MI,MICHIGAN,MEASLES,1129,24.2
192820,MN,MINNESOTA,MEASLES,78,3.01
192820,MO,MISSOURI,MEASLES,521,14.47
192820,MT,MONTANA,MEASLES,10,1.85
192820,NC,NORTH CAROLINA,MEASLES,1054,34.2
192820,ND,NORTH DAKOTA,MEASLES,10,1.5
192820,NE,NEBRASKA,MEASLES,39,2.84
192820,NH,NEW HAMPSHIRE,MEASLES,62,13.25
192820,NJ,NEW JERSEY,MEASLES,1952,49.19
192820,NM,NEW MEXICO,MEASLES,149,35.82
192820,NY,NEW YORK,MEASLES,4129,35.6
192820,OH,OHIO,MEASLES,983,14.88
192820,OK,OKLAHOMA,MEASLES,233,9.94
192820,OR,OREGON,MEASLES,29,3.1
192820,PA,PENNSYLVANIA,MEASLES,2895,29.53
192820,RI,RHODE ISLAND,MEASLES,247,36.43
192820,SC,SOUTH CAROLINA,MEASLES,247,14.2
192820,SD,SOUTH DAKOTA,MEASLES,21,3.07
192820,TN,TENNESSEE,MEASLES,185,7.05
192820,TX,TEXAS,MEASLES,103,1.81
192820,UT,UTAH,MEASLES,3,0.6
192820,VT,VERMONT,MEASLES,23,6.42
192820,WA,WASHINGTON,MEASLES,88,5.67
192820,WI,WISCONSIN,MEASLES,86,2.94
192820,WV,WEST VIRGINIA,MEASLES,107,6.31
192820,WY,WYOMING,MEASLES,12,5.45
192821,AL,ALABAMA,MEASLES,361,13.67
192821,AR,ARKANSAS,MEASLES,178,9.64
192821,AZ,ARIZONA,MEASLES,9,2.13
192821,CA,CALIFORNIA,MEASLES,89,1.67
192821,CO,COLORADO,MEASLES,126,12.43
192821,CT,CONNECTICUT,MEASLES,354,22.45
192821,DC,DISTRICT OF COLUMBIA,MEASLES,191,39.87
192821,DE,DELAWARE,MEASLES,20,8.58
192821,FL,FLORIDA,MEASLES,133,9.28
192821,GA,GEORGIA,MEASLES,128,4.41
192821,ID,IDAHO,MEASLES,1,0.22
192821,IL,ILLINOIS,MEASLES,244,3.22
192821,IN,INDIANA,MEASLES,447,13.92
192821,KS,KANSAS,MEASLES,150,8.11
192821,KY,KENTUCKY,MEASLES,160,6.23
192821,LA,LOUISIANA,MEASLES,118,5.72
192821,MA,MASSACHUSETTS,MEASLES,937,22.22
192821,MD,MARYLAND,MEASLES,568,35.28
192821,ME,MAINE,MEASLES,35,4.39
192821,MI,MICHIGAN,MEASLES,944,20.24
192821,MN,MINNESOTA,MEASLES,111,4.28
192821,MO,MISSOURI,MEASLES,496,13.77
192821,MT,MONTANA,MEASLES,36,6.65
192821,NC,NORTH CAROLINA,MEASLES,904,29.33
192821,ND,NORTH DAKOTA,MEASLES,25,3.76
192821,NE,NEBRASKA,MEASLES,44,3.21
192821,NH,NEW HAMPSHIRE,MEASLES,16,3.42
192821,NJ,NEW JERSEY,MEASLES,1894,47.73
192821,NM,NEW MEXICO,MEASLES,50,12.02
192821,NY,NEW YORK,MEASLES,4024,34.69
192821,OH,OHIO,MEASLES,1039,15.72
192821,OK,OKLAHOMA,MEASLES,256,10.92
192821,OR,OREGON,MEASLES,43,4.59
192821,PA,PENNSYLVANIA,MEASLES,2767,28.23
192821,RI,RHODE ISLAND,MEASLES,234,34.51
192821,SC,SOUTH CAROLINA,MEASLES,211,12.13
192821,SD,SOUTH DAKOTA,MEASLES,12,1.75
192821,TN,TENNESSEE,MEASLES,140,5.34
192821,TX,TEXAS,MEASLES,116,2.04
192821,VT,VERMONT,MEASLES,45,12.57
192821,WA,WASHINGTON,MEASLES,78,5.03
192821,WI,WISCONSIN,MEASLES,61,2.09
192821,WV,WEST VIRGINIA,MEASLES,56,3.3
192821,WY,WYOMING,MEASLES,21,9.55
192822,AL,ALABAMA,MEASLES,262,9.92
192822,AR,ARKANSAS,MEASLES,167,9.04
192822,AZ,ARIZONA,MEASLES,9,2.13
192822,CA,CALIFORNIA,MEASLES,90,1.68
192822,CT,CONNECTICUT,MEASLES,351,22.26
192822,DC,DISTRICT OF COLUMBIA,MEASLES,215,44.89
192822,DE,DELAWARE,MEASLES,38,16.31
192822,FL,FLORIDA,MEASLES,175,12.21
192822,GA,GEORGIA,MEASLES,104,3.58
192822,IA,IOWA,MEASLES,9,0.37
192822,ID,IDAHO,MEASLES,10,2.23
192822,IL,ILLINOIS,MEASLES,268,3.54
192822,IN,INDIANA,MEASLES,477,14.85
192822,KS,KANSAS,MEASLES,116,6.27
192822,KY,KENTUCKY,MEASLES,130,5.06
192822,LA,LOUISIANA,MEASLES,168,8.14
192822,MA,MASSACHUSETTS,MEASLES,720,17.07
192822,MD,MARYLAND,MEASLES,429,26.65
192822,ME,MAINE,MEASLES,78,9.79
192822,MI,MICHIGAN,MEASLES,974,20.88
192822,MN,MINNESOTA,MEASLES,74,2.85
192822,MO,MISSOURI,MEASLES,425,11.8
192822,MT,MONTANA,MEASLES,34,6.28
192822,NC,NORTH CAROLINA,MEASLES,439,14.24
192822,ND,NORTH DAKOTA,MEASLES,9,1.35
192822,NE,NEBRASKA,MEASLES,37,2.7
192822,NH,NEW HAMPSHIRE,MEASLES,11,2.35
192822,NJ,NEW JERSEY,MEASLES,1796,45.26
192822,NM,NEW MEXICO,MEASLES,59,14.18
192822,NY,NEW YORK,MEASLES,4133,35.63
192822,OH,OHIO,MEASLES,1210,18.31
192822,OK,OKLAHOMA,MEASLES,167,7.12
192822,OR,OREGON,MEASLES,38,4.06
192822,PA,PENNSYLVANIA,MEASLES,2781,28.37
192822,RI,RHODE ISLAND,MEASLES,217,32.01
192822,SC,SOUTH CAROLINA,MEASLES,231,13.28
192822,SD,SOUTH DAKOTA,MEASLES,210,30.66
192822,TN,TENNESSEE,MEASLES,117,4.46
192822,TX,TEXAS,MEASLES,246,4.33
192822,UT,UTAH,MEASLES,1,0.2
192822,VT,VERMONT,MEASLES,53,14.8
192822,WA,WASHINGTON,MEASLES,67,4.32
192822,WI,WISCONSIN,MEASLES,57,1.95
192822,WV,WEST VIRGINIA,MEASLES,72,4.25
192822,WY,WYOMING,MEASLES,12,5.45
192823,AL,ALABAMA,MEASLES,219,8.3
192823,AR,ARKANSAS,MEASLES,181,9.8
192823,AZ,ARIZONA,MEASLES,14,3.32
192823,CA,CALIFORNIA,MEASLES,71,1.33
192823,CO,COLORADO,MEASLES,67,6.61
192823,CT,CONNECTICUT,MEASLES,340,21.56
192823,DC,DISTRICT OF COLUMBIA,MEASLES,192,40.08
192823,DE,DELAWARE,MEASLES,10,4.29
192823,FL,FLORIDA,MEASLES,79,5.51
192823,GA,GEORGIA,MEASLES,75,2.58
192823,IL,ILLINOIS,MEASLES,195,2.57
192823,IN,INDIANA,MEASLES,331,10.31
192823,KS,KANSAS,MEASLES,76,4.11
192823,KY,KENTUCKY,MEASLES,96,3.74
192823,LA,LOUISIANA,MEASLES,146,7.07
192823,MA,MASSACHUSETTS,MEASLES,767,18.19
192823,MD,MARYLAND,MEASLES,318,19.75
192823,ME,MAINE,MEASLES,40,5.02
192823,MI,MICHIGAN,MEASLES,1007,21.59
192823,MN,MINNESOTA,MEASLES,87,3.36
192823,MO,MISSOURI,MEASLES,291,8.08
192823,MT,MONTANA,MEASLES,13,2.4
192823,NC,NORTH CAROLINA,MEASLES,576,18.69
192823,ND,NORTH DAKOTA,MEASLES,20,3.01
192823,NE,NEBRASKA,MEASLES,43,3.14
192823,NH,NEW HAMPSHIRE,MEASLES,26,5.56
192823,NJ,NEW JERSEY,MEASLES,1646,41.48
192823,NM,NEW MEXICO,MEASLES,13,3.12
192823,NY,NEW YORK,MEASLES,3833,33.05
192823,OH,OHIO,MEASLES,785,11.88
192823,OK,OKLAHOMA,MEASLES,177,7.55
192823,OR,OREGON,MEASLES,24,2.56
192823,PA,PENNSYLVANIA,MEASLES,2002,20.42
192823,RI,RHODE ISLAND,MEASLES,196,28.91
192823,SC,SOUTH CAROLINA,MEASLES,133,7.65
192823,SD,SOUTH DAKOTA,MEASLES,66,9.64
192823,TN,TENNESSEE,MEASLES,86,3.28
192823,TX,TEXAS,MEASLES,237,4.18
192823,UT,UTAH,MEASLES,2,0.4
192823,VT,VERMONT,MEASLES,49,13.69
192823,WA,WASHINGTON,MEASLES,62,4
192823,WI,WISCONSIN,MEASLES,116,3.97
192823,WV,WEST VIRGINIA,MEASLES,51,3.01
192823,WY,WYOMING,MEASLES,5,2.27
192824,AL,ALABAMA,MEASLES,151,5.72
192824,AR,ARKANSAS,MEASLES,102,5.52
192824,AZ,ARIZONA,MEASLES,205,48.58
192824,CA,CALIFORNIA,MEASLES,49,0.92
192824,CO,COLORADO,MEASLES,85,8.38
192824,CT,CONNECTICUT,MEASLES,289,18.33
192824,DC,DISTRICT OF COLUMBIA,MEASLES,124,25.89
192824,DE,DELAWARE,MEASLES,16,6.87
192824,FL,FLORIDA,MEASLES,118,8.23
192824,GA,GEORGIA,MEASLES,50,1.72
192824,IA,IOWA,MEASLES,11,0.45
192824,ID,IDAHO,MEASLES,1,0.22
192824,IL,ILLINOIS,MEASLES,216,2.85
192824,IN,INDIANA,MEASLES,345,10.74
192824,KS,KANSAS,MEASLES,101,5.46
192824,KY,KENTUCKY,MEASLES,138,5.38
192824,LA,LOUISIANA,MEASLES,64,3.1
192824,MA,MASSACHUSETTS,MEASLES,687,16.29
192824,MD,MARYLAND,MEASLES,241,14.97
192824,ME,MAINE,MEASLES,63,7.9
192824,MI,MICHIGAN,MEASLES,1004,21.52
192824,MN,MINNESOTA,MEASLES,63,2.43
192824,MO,MISSOURI,MEASLES,275,7.64
192824,MT,MONTANA,MEASLES,5,0.92
192824,NC,NORTH CAROLINA,MEASLES,360,11.68
192824,ND,NORTH DAKOTA,MEASLES,4,0.6
192824,NE,NEBRASKA,MEASLES,18,1.31
192824,NH,NEW HAMPSHIRE,MEASLES,8,1.71
192824,NJ,NEW JERSEY,MEASLES,1314,33.11
192824,NM,NEW MEXICO,MEASLES,28,6.73
192824,NY,NEW YORK,MEASLES,3062,26.4
192824,OH,OHIO,MEASLES,1099,16.63
192824,OK,OKLAHOMA,MEASLES,62,2.65
192824,OR,OREGON,MEASLES,35,3.74
192824,PA,PENNSYLVANIA,MEASLES,2494,25.44
192824,RI,RHODE ISLAND,MEASLES,210,30.97
192824,SC,SOUTH CAROLINA,MEASLES,99,5.69
192824,SD,SOUTH DAKOTA,MEASLES,5,0.73
192824,TN,TENNESSEE,MEASLES,95,3.62
192824,TX,TEXAS,MEASLES,51,0.9
192824,VT,VERMONT,MEASLES,45,12.57
192824,WA,WASHINGTON,MEASLES,37,2.39
192824,WI,WISCONSIN,MEASLES,48,1.64
192824,WV,WEST VIRGINIA,MEASLES,68,4.01
192824,WY,WYOMING,MEASLES,9,4.09
192825,AL,ALABAMA,MEASLES,127,4.81
192825,AR,ARKANSAS,MEASLES,34,1.84
192825,CA,CALIFORNIA,MEASLES,38,0.71
192825,CO,COLORADO,MEASLES,59,5.82
192825,CT,CONNECTICUT,MEASLES,293,18.58
192825,DC,DISTRICT OF COLUMBIA,MEASLES,130,27.14
192825,DE,DELAWARE,MEASLES,18,7.73
192825,FL,FLORIDA,MEASLES,92,6.42
192825,ID,IDAHO,MEASLES,6,1.34
192825,IL,ILLINOIS,MEASLES,186,2.46
192825,IN,INDIANA,MEASLES,230,7.16
192825,KS,KANSAS,MEASLES,50,2.7
192825,KY,KENTUCKY,MEASLES,90,3.51
192825,LA,LOUISIANA,MEASLES,36,1.74
192825,MA,MASSACHUSETTS,MEASLES,614,14.56
192825,MD,MARYLAND,MEASLES,207,12.86
192825,ME,MAINE,MEASLES,51,6.4
192825,MI,MICHIGAN,MEASLES,770,16.51
